,Systemnummer,MMS-ID,Volltext,Barcode,Verfasser ; GND-ID,Werktitel,Reihentitel ; Bandzählung,Haupttitel ; Titelzusatz ; Verantwortlichkeitsangabe,Bandzählung ; Titel des Bandes,Ausgabe,Verlagsort,Verlagsort normiert ; GND-ID,Druckort normiert ; GND-ID,Verleger und Drucker,Verleger normiert ; GND-ID,Drucker normiert ; GND-ID,Erscheinungsjahr,Erscheinungsjahr Sortierform,Kollation,Illustrationen,Anzahl Illustrationen,Anzahl Karten,Format,Anm. zu Illustrationen,Bibliografie,Anmerkungen,Anm. zu Kollation,Sprache,Originalsprache,Bemerkung zur Sprache,Standardnummer,Weitere Verfasser ; GND-ID,Herausgeber ; GND-ID,Übersetzer ; GND-ID,Beiträger ; GND-ID,Weitere Beteiligte ; GND-ID,Illustratoren ; GND-ID,Widmender ; GND-ID,Widmungsempfänger ; GND-ID,Art des Inhalts,Inhalt,Werke in Relation,Schlagworte,Marker,Zusammenstellung,Signatur,Standort,VD17
AC10056237,AC10056237,990032168110603338,http://data.onb.ac.at/ABO/%2BZ171728001,Z171728001,"Layard, Austen Henry ; http://d-nb.info/gnd/118570390",Niniveh and its remains ; http://viaf.org/viaf/1527152502796110800005,,"<<Austin Henry Layard,>> Niniveh und seine Ueberreste $ Nebst einem Berichte über einen Besuch bei den Chaldäischen Christen in Kurdistan und den Jezidi oder Teufelsanbetern ; sowie einer Untersuchung über die Sitten und Künste der alten Assyrier $ Deutsch von Dr. Nicolaus Napoleon Wilhelm Meißner. Mit 94 Jllustrationen, 6 Plänen und einer Karte",,,Leipzig,Leipzig ; http://d-nb.info/gnd/4035206-7,Leipzig ; http://d-nb.info/gnd/4035206-7,Verlag der Dyk'schen Buchhandlung $ Druck von C. G. Naumann,Dycksche Buchhandlung ; http://d-nb.info/gnd/6147579-8,Druckerei C. G. Naumann ; http://d-nb.info/gnd/16034133-4,1850,1850,"XVI, 463 Seiten, 1 ungezählte Seite, 30 ungezählte teilweise gefaltete Blätter Bildtafeln","30 Illustrationen, 1 Karte",30,1,8°,"30 Illustrationen (das heißt 100 gezählte Illustrationen auf 30 Tafeln) in Lithografie und Holzschnitt, 1 lithografische Karte. - Fußnoten",Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin,"Seite [III]-VI: Vorrede des Verfassers, Datum Cheltenham 10.1848. - Seite VII-VIII: Vorwort des Übersetzers. - Am Ende 1 ungezählte Seite Verlagsprogramm",,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,"Meissner, Nicolaus N. W. ; http://d-nb.info/gnd/10030821X",,,,,,,,,Chaldäer ; Kurdistan ; Ninive ; Forschungsreise ; Mesopotamien ; Iran ; Geschichte 1839-1842 ; Osmanisches Reich ; Orient,TravelogueD19 Asien $ TravelogueD19 Orient,,45103-B MAG,ZALT,
AC09969390,AC09969390,990031282690603338,http://data.onb.ac.at/ABO/%2BZ136457706,Z136457706,"Hornemann, Friedrich Konrad ; http://d-nb.info/gnd/118707094",,,"<<Fr. Hornemann's>> Tagebuch seiner Reise von Cairo nach Murzuck der Hauptstadt des Königreichs Fessan in Afrika in den Jahren 1797 und 1798 $ Aus der teutschen Handschrift desselben herausgegeben von Carl König, Mitgliede der Linnäischen Societät zu London und der phitographischen Gesellschaft zu Göttingen. Mit zwei Charten",,,Weimar,Weimar ; http://d-nb.info/gnd/4065105-8,Weimar ; http://d-nb.info/gnd/4065105-8,im Verlage des H. S. privil.  Landes=Jndustrie=Comptoirs,Landes-Industrie-Comptoir zu Weimar ; http://d-nb.info/gnd/501775-0,Landes-Industrie-Comptoir zu Weimar ; http://d-nb.info/gnd/501775-0,1802,1802,"XXVIII, 224 Seiten, 2 ungezählte mehrfach gefaltete Blätter Karten","1 Illustration, 3 Karten",1,3,8°,2 Kupferstich-Karten (von James Rennell) ; 1 Holzschnitt-Karte ; 1 Holzschnitt-Plan,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Kainbacher, Entdeckeung Afrikas, S. 209. - Auch als Band der Reihe ""Bibliothek der neuesten und wichtigsten Reisbeschreibungen, Bd. 7"" erschienen","Seite [III]: Widmung des Verfassers an Johann Friedrich Bluembach. - Seite [IV]-XVIII: Vorrede des Herausgebers Carl König. - Seite XIX-XXVIII: Einleitung von Herrn William Young, Sekretär der Afrikanischen Gesellschaft",,ger,,In Fraktur,,,"König, Karl",,"Young, William",,,,"Blumenbach, Johann Friedrich ; http://d-nb.info/gnd/116208503",Reisebericht $ Tagebuch,,,Ägypten ; Fessan ; Forschungsreise ; Geschichte 1797-1798 ; Osmanisches Reich,TravelogueD19 Afrika $ TravelogueD19 Orient,,2.V.21 PRUNK,ZALT,
AC09799338,AC09799338,990029543720603338,"http://data.onb.ac.at/ABO/%2BZ255408400;
http://data.onb.ac.at/ABO/%2BZ161227000","Z255408400;
Z161227000","Damberger, Christian Friedrich ; http://d-nb.info/gnd/120536013",,,"Lebensgeschichte und Beschreibung der Reisen durch Asien, Afrika und Amerika des Zacharias Taurinius, eines geborenen Aegypters $ Nebst einer Vertheidigung gegen die wider ihn gemachten Ausfälle vorzüglich in Rücksicht der unter dem Nahmen Damberger von ihm herausgegebenen Landreise durch Afrika. Zwey Theile",,,Wien,Wien ; http://d-nb.info/gnd/4066009-6,,bey Anton Doll,"Doll, Anton ; http://d-nb.info/gnd/13282261X",,1804,1804,"VI Seiten, 427 Seiten, 1 ungezählte Seite, 1 ungezähltes Blatt Bildtafel",1 Illustration,1,,8°,Die Illustration ist 1 Kupferstich-Porträt (gestochen von Rahl). - Zierleisten im Text,Bibliografischer Nachweis:,"Seite [III]-VI: Vorbericht des Bearbeiters Christian Friedrich Damberger, Datum Prag 20.05.1803",,ger,,In Fraktur,,,,,,,,,,Erlebnisbericht $ Reisebericht,,,"Reise ; Taurinius, Zacharias",TravelogueD19 Europa Afrika $ TravelogueD19 Orient,,290406-B MAG $ 266768-A MAG,ZKAR $ ZFID,
AC09685610,AC09685610,990028380010603338,http://data.onb.ac.at/ABO/%2BZ174826708,Z174826708,"Batthyány, Vince ; http://d-nb.info/gnd/11608233X",,,Reise Nach Constantinopel $ In Briefen $ Vom Herrn Grafen Vincenz Batthyány,,Zweite verbesserte und vermehrte Ausgabe,Pesth,Budapest ; http://d-nb.info/gnd/4008684-7,,bei K. A. Hartleben,"Hartlebens Verlags-Expedition ; http://d-nb.info/gnd/1072911124 $ Hartleben, Konrad Adolf ; http://d-nb.info/gnd/10436047X",,1810,1810,"4 ungezählte Seiten, 270 Seiten, 1 ungezähltes Blatt Bildtafel",1 Illustration,1,,8°,Die Illustration ist 1 Kupferstich-Illustration als Frontispiz (gestochen und signiert von Schindelmeyer). - Zierleisten im Text,"Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin ; Engelmann, 396 ; Weber, Voyages and Travels (1952), 018. - Zuerst erschienen in: ""Zeitschrift von und für Ungern"", Bd. 2-4 (1802)",,,ger,,,,,,,,,"Schindelmeyer, Karl Robert ; http://d-nb.info/gnd/129098647",,,Briefsammlung $ Reisebericht,,,Istanbul ; Reise ; Osmanisches Reich ; Geschichte um 1802,TravelogueD19 Asien Europa $ TravelogueD19 Orient,,43547-A MAG,ZALT,
AC07701673,AC07701673,990016477580603338,http://data.onb.ac.at/ABO/%2BZ103536103,Z103536103,"Engel, Regula ; http://d-nb.info/gnd/118530305",,,"Lebensbeschreibung der Wittwe des Obrist Florian Engel von Langwies, in Bündten, geborner Egli von Fluntern, bey Zürich $ Enthaltend: die Geschichte ihres Herkommens, Jugendschicksale, Verheurathung, und weitläufigen Reisen im Gefolge der französischen Armeen durch ganz Frankreich, die Niederlande, Italien, Spanien, Portugall, die Oesterreichischen und Preußischen Staaten, Deutschland, und besonders auch der Expedition in Egypten, und einer spätern Reise nach Amerika $ Von ihr selbst beschrieben, und von einem ihrer ältern Verwandten revidiert und mit Anmerkungen begleitet",,,Zürich,Zürich ; http://d-nb.info/gnd/4068038-1,,,,,1821,1821,"174 Seiten, 1 ungezähltes gefaltetes Blatt",,,,8°,Kein illustrierender Inhalt. - Einfache Zierleisten ; Tabellen ; Fußnoten,,,,ger,,In Fraktur,,,,,,,,,,Reisebericht $ Autobiografie,,,"Engel, Regula ; Autobiographie 1761-1821 ; Europa ; Reisebericht 1778-1821 ; USA ; Reisebericht 1816-1819 ; Napoleonische Kriege ; Oberst ; Ehefrau ; Geschichte ; Quelle ; Nordamerika ; Feldzug ; Niederlande ; Deutschland ; Österreich ; Italien ; Spanien ; Portugal ; Ägypten ; Geschichte 1796-1815 circa",TravelogueD19 Nordamerika Europa Afrika $ TravelogueD19 Orient,,39674-A MAG $ UNASSIGNED,ZALT $ ZALT,
AC04833199,AC04833199,990008438780603338,http://data.onb.ac.at/ABO/%2BZ43139608,Z43139608,"Grandpré, Louis <<de>> ; http://d-nb.info/gnd/11755345X","Voyage dans l'Indie et au Bengale, fait dans les années 1789 et 1790",Bibliothek der neuesten und interessantesten Reisebeschreibungen ; Fünfzehnter Band $ Archiv der neuesten und interessantesten Reisebeschreibungen ; Dritter Band,"Reise nach Jndien und Arabien in den Jahren 1789 und 1790 $ unternommen von B. Degrandpré, Französischem Marine=Offizier. Aus dem Französischen übersetzt. Mit 2 Kupfern und 1 Karte",,,Berlin und Hamburg [das heißt Wien?],Wien ; http://d-nb.info/gnd/4066009-6,,,,,1803,1803,"8 ungezählte Seiten, 326 Seiten, 2 ungezählte Seiten, 1 mehrfach gefaltetes Blatt Karte, 2 ungezählte Blätter Bildtafeln","2 Illustrationen, 1 Karte",2,1,8°,"2 Kupferstich-llustrationen, 1 Kufperstich-Karte. - Einfache Zierleisten ; Fußnoten",Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin. - Verlagsort gemäß BRE Wien,Am Ende 2 ungezählte Seiten Verlagsprogramm,,ger,fre,Aus dem Französischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Indien ; Reise ; Arabien ; Geschichte 1789-1790,TravelogueD19 Asien $ TravelogueD19 Orient,,303778-B.15 MAG $ UNASSIGNED $ UNASSIGNED,ZKAR $ ZKAR $ ZKAR,
AC03263837,AC03263837,990004773860603338,http://data.onb.ac.at/ABO/%2BZ42189100,Z42189100,"Polo, Marco ; http://d-nb.info/gnd/118595563",<<Il>> Milione ; (DE-588)4284152-5,,"<<Marco Paolo's>> Reise in den Orient $ während der Jahre 1272 bis 1795 [!] $ Nach den vorzüglichsten Original=Ausgaben verdeutscht, und mit einem Kommentar begleitet von Felix Peregrin",,,Ronneburg und Leipzig,Ronneburg ; http://d-nb.info/gnd/4297264-4 $ Leipzig ; http://d-nb.info/gnd/4035206-7,Eisenberg,bei August Schumann $ gedruckt bei Johann Wilhelm Schöne,"Schumann, August ; http://d-nb.info/gnd/100802583","Schöne, Johann Wilhelm ; http://d-nb.info/gnd/1050351487",1802,1802,"VI Seiten, 2 ungezählte Seiten, 248 Seiten",,,,8°,Kein illustrierender Inhalt,Bibliografischer Nachweis:,"Seite [III]-VI: Vorrede des Herausgebers Felix Peregrin, Datum 1802",,ger,ita,Aus dem Italienischen übersetzt $ In Fraktur,,,"Peregrin, Felix ; http://d-nb.info/gnd/1157505074","Peregrin, Felix ; http://d-nb.info/gnd/1157505074",,,,,,Reisebericht,,,"Polo, Marco ; Edition ; Reise ; Konstantinopel ; Schwarzmeer-Gebiet ; Naher Osten ; Iran ; Zentralasien ; China",TravelogueD19 Asien $ TravelogueD19 Orient,,361977-B MAG,ZKAR,
AC13106692,AC13106692,9958816080603338,http://data.onb.ac.at/ABO/%2BZ258332704,Z258332704,,,Taschen-Bibliothek der wichtigsten und interessantesten See- und Landreisen : von der Erfindung der Buchdruckerkunst bis auf unsere Zeiten ; 27. Bändchen,"Taschen=Bibliothek der wichtigsten und interessantesten Reisen durch Aegypten $ Mit Landkarten, Planen, Portraits und anderen Abbildungen $ Verfaßt von mehreren Gelehrten, und herausgegeben von Joachim Heinrich Jäck, königl. Bibliothekar zu Bamberg",II. Theil.  2. Bändchen,,Grätz,Graz ; http://d-nb.info/gnd/4021912-4,Graz ; http://d-nb.info/gnd/4021912-4,Druck und Papier von Joh. Andr. Kienreich,"J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846","J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846",1831,1831,"120 Seiten, 1 ungezähltes Blatt Bildtafel",1 Illustration,1,,12°,Die Illustration ist 1 Kupferstich-Illustration als Frontispiz,,,,ger,fre,Enthält Expressionen von aus dem Französischen übersetzten Werken $ In Fraktur,,"Sonnini, Charles Sigisbert ; http://d-nb.info/gnd/117637858","Jaeck, Heinrich Joachim ; http://d-nb.info/gnd/119486903","Eisenschmid, ... $ Fiedler, Michael","Eisenschmid, ...",,,,,Reisebericht,,"Savary, Claude : Lettres sur l'Éygpte $ Sonnini, Charles Sigisbert : Voyage dans la haute et basse Égypte","Savary, Claude ; Ägypten ; Forschungsreise ; Geschichte 1776-1779 ; Sonnini, Charles Sigisbert ; Ägypten ; Reise ; Geschichte 1777-1778",TravelogueD19 Afrika $ TravelogueD19 Orient,TravelogueD19 Zusammenstellung,300638-A.27 MAG,ZKAR,
AC13106695,AC13106695,9958816080403338,http://data.onb.ac.at/ABO/%2BZ25833340X,Z25833340X,,,Taschen-Bibliothek der wichtigsten und interessantesten See- und Landreisen : von der Erfindung der Buchdruckerkunst bis auf unsere Zeiten ; 33. Bändchen,"Taschen=Bibliothek der wichtigsten und interessantesten Reisen durch Aegypten $ Mit Landkarten, Planen, Portraits und anderen Abbildungen $ Verfaßt von mehreren Gelehrten, und herausgegeben von Joachim Heinrich Jäck, königl. Bibliothekar zu Bamberg",II. Theil. 3. Bändchen,,Grätz,Graz ; http://d-nb.info/gnd/4021912-4,Graz ; http://d-nb.info/gnd/4021912-4,Druck und Papier von Joh. Andr. Kienreich,"J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846","J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846",1831,1831,"118 Seiten, 2 ungezählte Seiten, 1 ungezähltes gefaltetes Blatt",1 Karte,,1,12°,"1 Karte in Lithografie (Grundriss von Constantinopel Galatha und Scutari nach Niebuhr u. v. Hammer ; Lithografische Anstalt von Jos. Fr. Kaiser, Graz)",,,,ger,fre,Enthält Expression eines aus dem Französischen übersetzten Werks $ In Fraktur,,"Schneidawind, Franz Josef Adolf ; http://d-nb.info/gnd/116822589","Jaeck, Heinrich Joachim ; http://d-nb.info/gnd/119486903",,,,"Kaiser, Josef Franz ; http://d-nb.info/gnd/129880159",,,Reisebericht,,"Schneidawind, Franz Josef Adolf : <<Die>> Expedition nach Ägypten und Syrien in den Jahren 1798-1799 $ Sonnini, Charles Sigisbert : Voyage dans la haute et basse Égypte","Sonnini, Charles Sigisbert ; Ägypten ; Reise ; Geschichte 1777-1778",TravelogueD19 Afrika $ TravelogueD19 Orient,TravelogueD19 Zusammenstellung,300638-A.33 MAG,ZKAR,
AC13106520,AC13106520,9958816079703338,http://data.onb.ac.at/ABO/%2BZ258331104,Z258331104,,,Taschen-Bibliothek der wichtigsten und interessantesten See- und Landreisen : von der Erfindung der Buchdruckerkunst bis auf unsere Zeiten ; 11. Bändchen,"Taschen=Bibliothek der wichtigsten und interessantesten Reisen nach Aegypten $ Verfaßt von mehreren Gelehrten, und herausgegeben von Joachim Heinrich Jäck, königl. Bibliothekar zu Bamberg",I. Theil. 3. Bändchen,,Grätz,Graz ; http://d-nb.info/gnd/4021912-4,Graz ; http://d-nb.info/gnd/4021912-4,Druck und Papier von Joh. Andr. Kienreich,"J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846","J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846",1831,1831,"121 Seiten, 1 ungezähltes Blatt Bildtafel",1 Illustration,1,,12°,1 Illustration in Kupferstich als Frontispiz,,,,ger,,Enthält Expression von aus dem Französischen übersetzten Werk $ In Fraktur,,"Norden, Frederik Ludvig ; http://d-nb.info/gnd/119223236","Jaeck, Heinrich Joachim ; http://d-nb.info/gnd/119486903",,,,,,,Reisebericht,,"Norden, Frederik Ludvig : Voyage d'Éygpte et de Nubie $ Pococke, Richard : <<A>> description of the East, and some other countries","Reise ; Pococke, Richard ; Ägypten ; Geschichte 1737-1738 ; Forschungsreise ; Norden, Frederik Ludvig ; Ägypten ; Nubien ; Geschichte 1737-1738 ; Osmanisches Reich",TravelogueD19 Afrika $ TravelogueD19 Orient,TravelogueD19 Zusammenstellung,300638-A.11 MAG,ZKAR,
AC13106518,AC13106518,9958816079503338,http://data.onb.ac.at/ABO/%2BZ258330604,Z258330604,,,Taschen-Bibliothek der wichtigsten und interessantesten See- und Landreisen : von der Erfindung der Buchdruckerkunst bis auf unsere Zeiten ; 9. Bändchen,"Taschen=Bibliothek der wichtigsten und interessantesten Reisen durch Aegypten $ Mit Landkarten, Planen, Portraits und anderen Abbildungen $ Verfaßt von mehreren Gelehrten, und herausgegeben von Joachim Heinrich Jäck, königl. Bibliothekar zu Bamberg",I. Theil. 2. Bändchen,,Grätz,Graz ; http://d-nb.info/gnd/4021912-4,Graz ; http://d-nb.info/gnd/4021912-4,Druck und Papier von Joh. Andr. Kienreich,"J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846","J.-A.-Kienreichsche Buchhandlung ; http://d-nb.info/gnd/10038110-8 $ Kienreich, Johann Andreas ; http://d-nb.info/gnd/1013631846",1831,1831,"120 Seiten, 2 ungezählte Seiten, 1 ungezähltes gefaltetes Blatt Karte",1 Karte,,1,12°,1 Kupferstich-Karte,,,,ger $ ger,,In Fraktur,,"Schneidawind, Franz Josef Adolf ; http://d-nb.info/gnd/116822589","Jaeck, Heinrich Joachim ; http://d-nb.info/gnd/119486903",,,,,,,,,"Clayton, Robert :  ; http://d-nb.info/gnd/120415275 $ Clayton, Robert : <<A>> Journal from grand Cairo to mount Sinai and back again written by the Profetto of Egypt $ Pococke, Richard : <<A>> description of the East, and some other countries $ Wanschleb, Johnn : Nouvelle Relation d'un Voyage fait en Égypte","Forschungsreise ; Wanschleb, Johann ; Ägypten ; Geschichte 1672-1673 ; Reise ; Ägypten ; Sinai ; Geschichte 1722 ; Reise ; Pococke, Richard ; Ägypten ; Geschichte 1737-1739 ; Osmanisches Reich",TravelogueD19 Afrika Asien $ TravelogueD19 Orient,TravelogueD19 Zusammenstellung,300638-A.9 MAG,ZKAR,
AC16127618,AC16127618,9958800268003338,http://data.onb.ac.at/ABO/%2BZ166830703,Z166830703,"Waring, Edward Scott",Tour to Sheeraz by the route of Kazroon and Feerozabad ; 1807 ; http://viaf.org/viaf/1659154198307320230008,,"<<Edward Scott Waring, Esq.>> Reise nach Scheeraz auf dem Wege von Kazroon und Feerozabad, $ nebst mannichfaltigen Bemerkungen über die Lebensart, Sitten, Gewohnheiten, Gesetze, Sprache und Literatur der Perser; und der Geschichte Persiens vom Tode des Khureem Khan bis zum Umsturz der Zund-Dynastie. Aus dem Englischen mit Anmerkungen des Uebersetzers",Erster Theil,,Rudolstadt,Rudolstadt ; http://d-nb.info/gnd/4105066-6,,in der Klüger'sche Buchhandlung,Langbein und Klüger ; http://d-nb.info/gnd/6147213-X,,1808,1808,"VIII, 240 Seiten",,,,8°,,,,,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Iran ; Geschichte 1802 circa ; Schiras ; Kazerûn ; Reise,TravelogueD19 Asien $ TravelogueD19 Orient,,63.M.44.(Vol.1) PRUNK,ZALT,
AC16127620,AC16127620,9958800267903338,http://data.onb.ac.at/ABO/%2BZ166830806,Z166830806,"Waring, Edward Scott",Tour to Sheeraz by the route of Kazroon and Feerozabad ; 1807 ; http://viaf.org/viaf/1659154198307320230008,,"<<Edward Scott Waring, Esq.>> Reise nach Scheeraz auf dem Wege von Kazroon und Feerozabad, $ nebst mannichfaltigen Bemerkungen über die Lebensart, Sitten, Gewohnheiten, Gesetze, Sprache und Literatur der Perser; und der Geschichte Persiens vom Tode des Khureem Khan bis zum Umsturz der Zund-Dynastie. Aus dem Englischen mit Anmerkungen des Uebersetzers",Zweiter Theil,,Rudolstadt,Rudolstadt ; http://d-nb.info/gnd/4105066-6,,in der Klüger'sche Buchhandlung,Langbein und Klüger ; http://d-nb.info/gnd/6147213-X,,1809,1809,"XII, 236 Seiten",,,,8°,,,,,ger,eng,Aus dem Englischen übersetzt $ In Fraktur,,,,,,,,,,Reisebericht,,,Iran ; Geschichte 1802 circa ; Schiras ; Kazerûn ; Reise,TravelogueD19 Asien $ TravelogueD19 Orient,,63.M.44.(Vol.2) PRUNK,ZALT,
AC05966096,AC05966096,9958779075103338,http://data.onb.ac.at/ABO/%2BZ168113802,Z168113802,"Grisebach, August ; http://d-nb.info/gnd/116855517",Reise durch Rumelien und nach Brussa im Jahre 1839,,"Reise durch Rumelien und nach Brussa im Jahre 1839 $ von A. Grisebach, Dr. med., Privatdocenten an der K. Universität zu Göttigen, der Regensburger Gesellschaft, des Göttingischen Vereins für Natur= und Heilkunde und des naturwissenschaftlichen Vereins des Harzes Mitglied",Erster Band,,Göttingen,Göttingen ; http://d-nb.info/gnd/4021477-1,Göttingen ; http://d-nb.info/gnd/4021477-1,bei Vandenhoeck und Ruprecht $ Gedruckt bei Ernst August Huth,Vandenhoeck & Ruprecht ; http://d-nb.info/gnd/2024420-4,"Huth, Ernst August ; http://d-nb.info/gnd/1037546555",1841,1841,"VI, 361 Seiten, 1 ungezählte Seite, II gefaltete Blätter Bildtafeln","2 Illustrationen, 2 Karten",2,2,21 cm,2 Karten und 2 Pläne bzw. Diagramme im Text. - Fußnoten,"Bibliografischer Nachweis: Weber, Voyages and Travels (1952), 327",,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Südosteuropa ; Rumelien ; Bursa ; Reise ; Geschichte 1839 ; Osmanisches Reich,TravelogueD19 Europa $ TravelogueD19 Orient,,56.T.94.(Vol.1) PRUNK,ZALT,
AC05966103,AC05966103,9958779074803338,http://data.onb.ac.at/ABO/%2BZ168113905,Z168113905,"Grisebach, August ; http://d-nb.info/gnd/116855517",Reise durch Rumelien und nach Brussa im Jahre 1839,,"Reise durch Rumelien und nach Brussa im Jahre 1839 $ von A. Grisebach, Dr. med., Privatdocenten an der K. Universität zu Göttigen, der Regensburger Gesellschaft, des Göttingischen Vereins für Natur= und Heilkunde und des naturwissenschaftlichen Vereins des Harzes Mitglied",Zweiter Band,,Göttingen,Göttingen ; http://d-nb.info/gnd/4021477-1,Göttingen ; http://d-nb.info/gnd/4021477-1,bei Vandenhoeck und Ruprecht $ Gedruckt bei Ernst August Huth,Vandenhoeck & Ruprecht ; http://d-nb.info/gnd/2024420-4,"Huth, Ernst August ; http://d-nb.info/gnd/1037546555",1841,1841,"373 Seiten, 1 ungezählte Seite",1 Illustration,1,,21 cm,1 Diagramm. - Fußnoten,,,,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Südosteuropa ; Rumelien ; Bursa ; Reise ; Geschichte 1839 ; Osmanisches Reich,TravelogueD19 Europa $ TravelogueD19 Orient,,56.T.94.(Vol.2) PRUNK,ZALT,
AC16074208,AC16074208,9958764276003338,http://data.onb.ac.at/ABO/%2BZ179078809,Z179078809,"Müller, Gottfried ; http://d-nb.info/gnd/1053515294",Reise eines Philhellenen durch die Schweiz und Frankreich nach Griechenland und zurück durch die asiatische Türkei und Italien in seine Heimath,,Reise eines Philhellenen durch die Schweiz und Frankreich nach Griechenland und zurück durch die asiatische Türkei und Italien in seine Heimath $ von Gottfried Müller,Erster Theil,Zweite verbesserte und vermehrte Auflage,Bamberg,Bamberg ; http://d-nb.info/gnd/4004391-5,Bamberg ; http://d-nb.info/gnd/4004391-5,bei Johann Casimir Dresch,"Dresch, Johann Casimir ; http://d-nb.info/gnd/1073447669","Dresch, Johann Casimir ; http://d-nb.info/gnd/1073447669",1826,1826,"XIV, 186 Seiten",,,,8°,Kein illustrierender Inhalt,Bibliografischer Nachweis: Bibliografie Reiseliteratur Eutin (1. Auflage),"Seite [III]-X: Vorrede des Verfassers, Datum Bremen 02.1826",,ger,,In Fraktur,,,,,,,,,,Reisebericht,,,Reise ; Schweiz ; Frankreich ; Griechenland ; Türkei ; Italien ; Geschichte 1825 circa ; Osmanisches Reich,TravelogueD19 Europa Asien $ TravelogueD19 Orient,,*69.O.190 PRUNK,ZALT,
